production_id,production_date,line_id,machine_id,shift_id,product_id,target_qty,output_qty,defect_qty,downtime_minutes
21004,2024-11-16,5,15.0,2,5,26,22.0,1.0,13.7
21005,2024-08-06,4,12.0,3,3,46,47.0,1.0,23.2
21006,2024-11-15,4,12.0,3,2,46,42.0,3.0,20.1
21007,2024-09-16,1,3.0,2,1,50,52.0,1.0,1.8
21008,2024-11-24,1,1.0,1,1,18,14.0,0.0,139.2
21009,2024-07-30,4,11.0,2,2,51,50.0,2.0,84.3
21010,2024-10-23,5,15.0,2,4,48,45.0,1.0,0.0
21011,2024-07-27,3,7.0,3,1,27,28.0,1.0,19.2
21012,2024-12-30,3,8.0,3,3,43,29.0,1.0,12.2
21013,2024-11-11,3,7.0,2,5,48,50.0,3.0,16.6
21014,2024-11-26,1,2.0,3,5,52,44.0,3.0,6.3
21015,2024-11-17,4,12.0,1,4,16,13.0,0.0,19.6
21016,2024-10-01,1,2.0,1,2,60,55.0,1.0,4.0
21017,2024-08-31,2,6.0,2,2,29,30.0,1.0,3.9
21018,2024-07-28,1,2.0,3,2,15,15.0,0.0,2.8
21019,2024-10-01,3,7.0,1,3,58,58.0,0.0,25.3
21020,2024-10-03,4,10.0,2,3,51,53.0,1.0,17.3
21021,2024-09-14,4,11.0,1,3,29,28.0,0.0,52.9
21022,2024-07-26,2,5.0,3,2,48,43.0,2.0,79.5
21023,2024-09-18,2,6.0,3,3,48,52.0,1.0,9.7
21024,2024-08-30,4,10.0,3,4,46,52.0,2.0,13.9
21025,2024-11-17,2,4.0,1,3,16,15.0,0.0,0.0
21026,2024-11-23,1,2.0,3,1,28,29.0,2.0,19.7
21027,2024-12-19,1,1.0,1,5,60,36.0,3.0,36.5
21028,2024-08-09,4,10.0,3,3,46,,3.0,16.9
21029,2024-11-06,2,6.0,1,2,56,49.0,1.0,1.8
21030,2024-07-22,3,9.0,1,3,51,51.0,0.0,28.1
21031,2024-10-13,4,10.0,1,2,16,15.0,0.0,19.4
21032,2024-07-10,4,10.0,1,4,53,58.0,2.0,0.4
21033,2024-07-27,5,15.0,3,5,24,24.0,2.0,24.0
21034,2024-12-06,4,11.0,3,4,46,37.0,1.0,32.3
21035,2024-12-17,2,6.0,2,3,53,40.0,0.0,20.1
21036,2024-12-29,4,10.0,3,2,13,10.0,0.0,0.8
21037,2024-12-28,1,1.0,1,2,33,20.0,0.0,52.7
21038,2024-09-02,2,6.0,2,3,46,41.0,1.0,1.6
21039,2024-08-10,2,6.0,3,2,26,23.0,2.0,26.2
21040,2024-09-18,1,1.0,3,5,52,51.0,5.0,14.2
21041,2024-10-23,3,8.0,1,5,58,53.0,2.0,20.3
21042,2024-08-28,2,4.0,2,2,53,43.0,1.0,51.4
21043,2024-11-19,4,10.0,2,3,51,43.0,1.0,12.2
21044,2024-10-04,2,6.0,2,2,53,45.0,1.0,0.0
21045,2024-10-17,2,4.0,1,2,56,50.0,1.0,12.8
21046,2024-09-11,3,8.0,3,5,49,48.0,5.0,573.1933082539203
21047,2024-09-26,1,1.0,2,2,57,60.0,1.0,28.9
21048,2024-10-12,3,7.0,3,5,27,28.0,1.0,4.7
21049,2024-09-11,1,1.0,3,1,52,55.0,2.0,9.4
21050,2024-10-15,3,8.0,3,3,49,43.0,1.0,39.8
21051,2024-08-17,5,14.0,3,5,24,24.0,2.0,11.0
21052,2024-09-04,2,4.0,2,2,53,55.0,2.0,33.1
21053,2024-07-04,4,12.0,1,4,53,57.0,1.0,2.7
21054,2024-09-25,4,10.0,1,4,53,66.0,1.0,5.4
21055,2024-12-13,3,8.0,2,5,55,51.0,3.0,5.1
21056,2024-07-09,2,4.0,2,2,53,51.0,3.0,14.7
21057,2024-08-11,4,11.0,3,4,13,13.0,0.0,39.5
21058,2024-08-07,4,10.0,2,4,51,47.0,1.0,38.4
21059,2024-07-14,1,,1,5,18,15.0,0.0,79.3
21060,2024-09-24,1,1.0,2,5,57,58.0,4.0,10.7
21061,2024-12-07,1,3.0,3,2,28,17.0,1.0,37.7
21062,2024-12-23,4,10.0,3,3,40,35.0,2.0,9.2
21063,2024-08-17,1,3.0,1,5,33,30.0,1.0,16.7
21064,2024-12-24,1,1.0,1,2,60,36.0,1.0,66.1
21065,2024-12-31,4,12.0,1,2,53,49.0,0.0,26.8
21066,2024-11-10,2,5.0,2,3,16,14.0,0.0,14.4
21067,2024-07-27,5,15.0,3,4,24,24.0,1.0,24.0
21068,2024-11-19,5,15.0,3,5,44,31.0,2.0,58.7
21069,2024-10-15,2,5.0,2,3,53,48.0,1.0,23.5
21070,2024-09-27,5,14.0,2,1,48,53.0,2.0,13.1
21071,2024-12-06,4,10.0,2,4,51,35.0,0.0,36.0
21072,2024-09-21,5,15.0,1,1,28,25.0,0.0,1.2
21073,2024-07-13,3,8.0,3,1,27,28.0,1.0,9.9
21074,2024-07-18,1,1.0,1,1,60,65.0,1.0,30.8
21075,2024-10-18,3,9.0,3,1,49,47.0,3.0,21.9
21076,2024-10-17,5,15.0,1,4,51,49.0,0.0,5.3
21077,2024-08-13,5,15.0,3,4,44,38.0,4.0,3.6
21078,2024-12-23,1,1.0,3,5,45,27.0,4.0,50.0
21079,2024-09-12,5,14.0,1,4,51,57.0,1.0,15.1
21080,2024-09-20,4,12.0,2,3,51,42.0,0.0,38.4
21081,2024-07-25,3,7.0,3,1,49,42.0,3.0,0.0
21082,2024-10-18,5,13.0,1,1,51,46.0,1.0,0.0
21083,2024-12-07,4,12.0,1,3,29,27.0,0.0,11.0
21084,2024-09-11,3,7.0,2,1,55,53.0,1.0,0.0
21085,2024-09-12,3,9.0,1,3,58,51.0,1.0,80.6
21086,2024-07-02,3,9.0,3,5,49,51.0,5.0,9.4
21087,2024-07-08,5,13.0,3,1,38,,1.0,6.7
21088,2024-09-03,2,6.0,2,2,53,48.0,1.0,4.5
21089,2024-12-24,3,8.0,3,5,49,37.0,3.0,17.5
21090,2024-11-25,1,2.0,3,2,45,42.0,2.0,0.0
21091,2024-08-21,5,14.0,2,1,48,43.0,1.0,2.8
21092,2024-10-08,1,2.0,2,5,57,56.0,4.0,549.2652355486872
21093,2024-11-27,2,6.0,1,2,56,41.0,1.0,92.3
21094,2024-09-03,1,2.0,2,1,57,61.0,1.0,16.7
21095,2024-10-10,3,9.0,2,1,55,52.0,1.0,33.2
21096,2024-10-22,5,14.0,3,5,44,39.0,6.0,101.9
21097,2024-07-01,1,3.0,3,2,45,47.0,7.0,6.4
21098,2024-12-27,2,5.0,1,3,56,49.0,0.0,10.3
21099,2024-09-17,3,9.0,2,5,55,35.0,2.0,180.9
21100,2024-08-26,4,10.0,3,4,40,36.0,0.0,7.2
21101,2024-10-08,2,4.0,2,2,53,52.0,2.0,7.1
21102,2024-08-12,1,1.0,3,5,45,40.0,5.0,7.3
21103,2024-09-11,1,3.0,3,1,52,41.0,1.0,9.4
21104,2024-12-25,2,6.0,1,2,56,42.0,1.0,34.4
21105,2024-12-19,4,11.0,1,2,53,42.0,1.0,20.8
21106,2024-10-03,2,5.0,1,3,56,47.0,0.0,66.2
21107,2024-09-06,5,13.0,3,5,44,43.0,6.0,1.2
21108,2024-09-19,2,4.0,3,4,48,46.0,2.0,18.2
21109,2024-09-27,2,4.0,1,3,56,52.0,1.0,75.8
21110,2024-07-05,4,10.0,2,4,51,54.0,1.0,3.9
21111,2024-12-20,1,3.0,3,2,52,36.0,1.0,1.3
21112,2024-09-03,3,8.0,2,1,55,52.0,1.0,8.3
21113,2024-12-10,2,6.0,1,4,56,49.0,1.0,0.0
21114,2024-08-18,5,15.0,3,4,13,12.0,0.0,1.4
21115,2024-08-08,5,14.0,1,4,51,54.0,1.0,32.4
21116,2024-07-09,1,2.0,3,2,52,52.0,2.0,5.4
21117,2024-11-23,4,11.0,1,2,29,25.0,0.0,56.2
21118,2024-07-17,2,6.0,2,4,53,49.0,1.0,6.4
21119,2024-12-30,4,11.0,1,4,47,34.0,0.0,29.7
21120,2024-10-04,3,9.0,3,3,49,52.0,2.0,0.6
21121,2024-09-24,1,1.0,1,5,60,60.0,6.0,21.2
21122,2024-09-22,4,11.0,3,2,13,13.0,0.0,22.6
21123,2024-10-10,5,15.0,3,5,44,41.0,5.0,33.7
21124,2024-10-20,3,9.0,3,1,14,14.0,0.0,41.2
21125,2024-10-01,4,10.0,2,3,51,47.0,1.0,14.3
21126,2024-12-13,3,8.0,1,5,58,51.0,3.0,0.0
21127,2024-11-15,4,12.0,2,4,51,,1.0,1.7
21128,2024-12-03,1,1.0,2,5,57,36.0,4.0,25.2
21129,2024-12-01,5,14.0,3,4,13,9.0,0.0,21.6
21130,2024-11-26,5,14.0,2,4,48,41.0,1.0,50.4
21131,2024-11-06,3,8.0,3,1,49,51.0,2.0,4.8
21132,2024-12-03,2,4.0,2,4,53,47.0,1.0,37.8
21133,2024-10-19,2,5.0,2,3,29,31.0,0.0,25.6
21134,2024-07-06,2,6.0,2,4,29,32.0,1.0,9.6
21135,2024-10-11,3,9.0,2,3,55,54.0,1.0,17.9
21136,2024-08-15,3,9.0,3,5,49,44.0,4.0,88.2
21137,2024-11-26,5,14.0,1,4,51,46.0,1.0,0.0
21138,2024-11-20,1,3.0,2,5,57,50.0,4.0,5.7
21139,2024-11-18,2,5.0,3,4,42,39.0,2.0,13.7
21140,2024-07-30,5,13.0,1,4,51,49.0,1.0,0.0
21141,2024-08-30,5,15.0,2,1,48,49.0,1.0,18.8
21142,2024-11-10,4,12.0,1,2,16,14.0,0.0,2.6
21143,2024-11-29,3,9.0,1,5,58,48.0,1.0,31.7
21144,2024-10-23,4,11.0,3,2,46,40.0,3.0,8.0
21145,2024-11-20,1,3.0,1,1,60,57.0,0.0,24.6
21146,2024-10-28,2,4.0,1,3,49,41.0,0.0,40.5
21147,2024-11-15,5,14.0,1,5,51,44.0,1.0,37.3
21148,2024-08-13,1,2.0,2,2,57,40.0,2.0,0.0
21149,2024-09-27,3,8.0,3,1,49,50.0,1.0,16.3
21150,2024-07-29,4,11.0,1,3,47,57.0,1.0,15.7
21151,2024-07-21,2,4.0,3,2,14,16.0,0.0,0.0
21152,2024-09-26,5,14.0,2,4,48,49.0,2.0,2.8
21153,2024-09-15,4,10.0,1,3,16,15.0,0.0,8.6
21154,2024-12-09,3,8.0,1,5,51,36.0,3.0,4.7
21155,2024-09-27,3,9.0,2,1,55,52.0,1.0,48.9
21156,2024-12-14,5,15.0,3,5,24,20.0,3.0,0.0
21157,2024-11-23,2,4.0,2,2,29,26.0,0.0,25.1
21158,2024-08-01,2,4.0,1,4,56,50.0,1.0,43.7
21159,2024-11-28,3,8.0,1,3,58,43.0,1.0,16.0
21160,2024-09-28,4,10.0,1,4,29,29.0,1.0,0.0
21161,2024-10-21,3,7.0,3,1,43,44.0,3.0,8.5
21162,2024-11-23,3,8.0,2,5,30,26.0,2.0,22.3
21163,2024-07-11,2,6.0,3,2,48,50.0,3.0,5.9
21164,2024-10-04,1,2.0,1,1,60,57.0,1.0,7.6
21165,2024-07-25,1,2.0,2,2,57,57.0,2.0,13.7
21166,2024-12-19,4,10.0,3,3,46,38.0,1.0,3.0
21167,2024-11-19,1,1.0,2,2,57,51.0,2.0,22.7
21168,2024-07-16,5,15.0,3,1,44,47.0,2.0,21.7
21169,2024-09-02,3,7.0,3,1,43,40.0,1.0,72.5
21170,2024-11-04,2,5.0,3,2,42,26.0,1.0,69.1
21171,2024-12-21,5,13.0,2,5,26,21.0,1.0,10.1
21172,2024-08-21,5,13.0,3,5,44,48.0,4.0,31.7
21173,2024-12-15,3,9.0,3,3,14,12.0,0.0,24.7
21174,2024-09-14,3,7.0,3,3,27,28.0,1.0,0.0
21175,2024-07-29,3,9.0,1,1,51,54.0,1.0,31.6
21176,2024-11-12,5,13.0,1,1,51,43.0,1.0,
21177,2024-11-22,5,13.0,2,5,48,44.0,1.0,16.4
21178,2024-11-27,1,3.0,2,5,57,51.0,2.0,22.3
21179,2024-09-26,4,11.0,3,3,46,40.0,2.0,46.8
21180,2024-07-16,3,8.0,3,3,49,,1.0,25.5
21181,2024-07-13,2,6.0,3,4,26,27.0,1.0,0.0
21182,2024-09-15,2,6.0,1,2,16,17.0,0.0,16.6
21183,2024-08-01,2,4.0,1,3,56,51.0,1.0,43.7
21184,2024-08-25,3,7.0,1,1,17,17.0,0.0,0.0
21185,2024-11-10,5,14.0,1,1,15,13.0,0.0,34.0
21186,2024-10-16,5,13.0,2,5,48,48.0,3.0,6.4
21187,2024-12-05,2,5.0,2,3,53,39.0,0.0,62.0
21188,2024-09-24,2,5.0,2,3,53,49.0,1.0,55.1
21189,2024-09-02,2,6.0,2,2,46,48.0,1.0,1.6
21190,2024-11-10,1,3.0,3,2,15,15.0,0.0,18.6
21191,2024-10-18,5,13.0,1,5,51,50.0,2.0,0.0
21192,2024-11-03,2,5.0,3,2,14,12.0,0.0,5.3
21193,2024-11-23,2,4.0,1,4,30,27.0,0.0,36.8
21194,2024-10-30,2,4.0,1,3,56,55.0,1.0,8.4
21195,2024-10-17,2,4.0,1,4,56,,1.0,12.8
21196,2024-11-12,2,4.0,3,2,48,44.0,3.0,5.5
21197,2024-11-28,5,13.0,1,4,51,43.0,1.0,5.9
21198,2024-11-12,3,8.0,2,3,55,43.0,0.0,25.6
21199,2024-09-08,3,7.0,3,1,14,13.0,0.0,17.8
21200,2024-09-13,3,9.0,3,5,49,35.0,2.0,155.5
21201,2024-09-19,3,9.0,1,3,58,46.0,0.0,111.4
21202,2024-11-14,2,5.0,2,3,53,43.0,1.0,26.1
21203,2024-07-15,5,15.0,1,1,45,47.0,1.0,35.4
21204,2024-11-28,2,4.0,1,2,56,45.0,1.0,3.7
21205,2024-11-23,2,4.0,3,3,26,21.0,1.0,40.7
21206,2024-12-02,1,1.0,3,1,45,25.0,1.0,65.6
21207,2024-10-26,4,10.0,2,3,28,26.0,0.0,0.1
21208,2024-10-21,5,14.0,1,4,45,44.0,0.0,0.0
21209,2024-10-08,2,4.0,3,3,48,40.0,2.0,72.4
21210,2024-07-17,4,12.0,2,2,51,48.0,1.0,0.0
21211,2024-12-05,5,15.0,2,1,48,39.0,0.0,5.7
21212,2024-11-29,3,9.0,2,5,55,46.0,1.0,15.1
21213,2024-08-11,2,5.0,2,2,16,15.0,0.0,16.4
21214,2024-09-06,2,4.0,2,4,53,50.0,1.0,48.5
21215,2024-08-09,4,10.0,2,4,51,51.0,1.0,10.1
21216,2024-08-15,1,1.0,3,1,52,47.0,1.0,89.1
21217,2024-08-28,4,12.0,3,4,46,42.0,1.0,92.9
21218,2024-07-12,2,6.0,1,3,56,57.0,1.0,6.5
21219,2024-12-26,2,4.0,3,2,48,42.0,2.0,44.8
21220,2024-07-11,2,4.0,1,3,56,49.0,1.0,27.2
21221,2024-11-18,3,9.0,2,5,48,36.0,1.0,54.3
21222,2024-10-21,4,11.0,1,3,47,43.0,0.0,12.2
21223,2024-12-12,3,8.0,3,5,49,46.0,4.0,7.2
21224,2024-10-06,4,12.0,3,4,13,14.0,0.0,5.4
21225,2024-12-15,4,12.0,3,2,13,12.0,0.0,0.0
21226,2024-08-13,2,4.0,2,3,53,51.0,1.0,37.2
21227,2024-08-22,4,11.0,3,4,46,33.0,1.0,178.0
21228,2024-10-29,1,1.0,2,5,57,54.0,6.0,0.3
21229,2024-10-03,5,14.0,3,1,44,41.0,2.0,12.8
21230,2024-08-13,2,4.0,1,2,56,48.0,1.0,0.0
21231,2024-09-11,4,10.0,3,3,46,42.0,1.0,0.0
21232,2024-10-03,2,4.0,1,3,56,47.0,1.0,20.1
21233,2024-07-04,5,13.0,2,5,48,49.0,1.0,0.0
21234,2024-11-26,1,1.0,2,5,57,54.0,5.0,22.3
21235,2024-10-22,5,13.0,2,5,48,42.0,1.0,15.9
21236,2024-07-02,4,10.0,3,4,46,44.0,2.0,0.0
21237,2024-09-29,2,5.0,1,2,16,16.0,0.0,27.1
21238,2024-11-27,3,7.0,2,5,55,52.0,5.0,10.2
21239,2024-08-16,5,13.0,1,5,51,48.0,2.0,8.5
21240,2024-09-27,5,14.0,1,1,51,43.0,1.0,29.7
21241,2024-12-18,5,13.0,3,1,44,33.0,2.0,0.0
21242,2024-07-15,3,8.0,1,1,51,53.0,1.0,26.2
21243,2024-08-17,1,3.0,2,2,31,25.0,0.0,44.6
21244,2024-12-27,1,1.0,3,1,52,36.0,1.0,29.6
21245,2024-12-18,4,10.0,2,3,51,40.0,2.0,24.7
21246,2024-09-25,3,7.0,3,5,49,49.0,9.0,16.6
21247,2024-10-26,5,15.0,3,5,24,21.0,2.0,0.4
21248,2024-12-24,1,1.0,3,5,52,36.0,4.0,22.8
21249,2024-07-17,3,7.0,2,1,55,47.0,1.0,51.3
21250,2024-12-29,5,14.0,2,5,14,12.0,0.0,0.0
21251,2024-10-21,5,13.0,3,5,38,33.0,2.0,0.0
21252,2024-10-29,1,1.0,2,1,57,59.0,1.0,0.3
21253,2024-08-11,2,4.0,2,2,16,16.0,0.0,0.0
21254,2024-08-03,3,8.0,2,5,30,,2.0,0.0
21255,2024-08-12,5,15.0,2,5,43,44.0,5.0,4.5
21256,2024-11-30,4,12.0,2,4,28,23.0,0.0,34.3
21257,2024-08-12,3,8.0,2,5,48,51.0,3.0,
21258,2024-11-18,5,13.0,1,5,45,41.0,2.0,13.5
21259,2024-08-05,1,2.0,1,1,53,56.0,1.0,41.2
21260,2024-08-27,5,15.0,2,5,48,43.0,7.0,37.9
21261,2024-09-04,4,11.0,1,4,53,37.0,0.0,60.3
21262,2024-12-31,5,15.0,1,1,51,43.0,1.0,41.7
21263,2024-10-22,1,1.0,3,5,52,47.0,4.0,72.1
21264,2024-07-19,1,3.0,1,2,60,64.0,1.0,6.2
21265,2024-10-13,2,4.0,3,4,14,10.0,0.0,71.0
21266,2024-09-27,5,13.0,1,1,51,51.0,1.0,0.0
21267,2024-07-24,3,9.0,1,5,58,56.0,2.0,19.0
21268,2024-11-12,4,11.0,3,2,46,38.0,2.0,27.8
21269,2024-12-14,2,6.0,3,4,26,23.0,1.0,11.4
21270,2024-10-10,5,13.0,2,5,48,44.0,2.0,6.3
21271,2024-10-26,5,15.0,2,4,26,22.0,0.0,11.2
21272,2024-10-12,5,14.0,2,4,26,24.0,0.0,14.1
21273,2024-08-21,5,14.0,3,4,44,48.0,1.0,24.7
21274,2024-10-08,1,2.0,3,1,52,55.0,2.0,31.6
21275,2024-10-27,3,8.0,2,5,16,15.0,1.0,27.6
21276,2024-10-02,4,11.0,1,3,53,42.0,1.0,23.0
21277,2024-12-11,3,9.0,1,5,58,49.0,,21.2
21278,2024-08-06,4,11.0,1,2,53,57.0,1.0,0.5
21279,2024-10-24,5,15.0,2,1,48,46.0,1.0,11.9
21280,2024-09-29,4,12.0,1,4,16,15.0,0.0,1.2
21281,2024-08-14,4,12.0,3,2,46,41.0,3.0,21.9
21282,2024-09-07,2,4.0,3,4,26,19.0,1.0,183.7
21283,2024-08-11,2,5.0,3,4,14,14.0,0.0,0.0
21284,2024-08-11,3,7.0,1,1,17,15.0,0.0,9.7
21285,2024-07-10,1,2.0,2,2,57,52.0,2.0,57.8
21286,2024-11-16,3,9.0,1,1,32,28.0,0.0,17.8
21287,2024-10-07,5,14.0,1,5,45,48.0,4.0,17.9
21288,2024-10-07,4,11.0,3,2,40,31.0,1.0,64.9
21289,2024-10-18,2,4.0,1,3,56,36.0,1.0,207.8
21290,2024-08-31,1,1.0,2,1,31,30.0,0.0,8.3
21291,2024-12-10,5,14.0,1,1,51,42.0,1.0,12.1
21292,2024-10-29,2,4.0,2,3,53,41.0,0.0,27.7
21293,2024-08-18,3,8.0,3,3,14,16.0,0.0,5.6
21294,2024-10-22,5,13.0,2,1,48,48.0,1.0,15.9
21295,2024-09-28,5,14.0,3,1,24,23.0,0.0,3.2
21296,2024-07-02,1,3.0,3,1,52,45.0,3.0,16.0
21297,2024-07-12,4,11.0,3,3,46,43.0,3.0,0.0
21298,2024-10-22,5,15.0,1,5,51,48.0,2.0,12.7
21299,2024-08-11,2,5.0,1,2,16,16.0,0.0,7.0
21300,2024-08-23,2,6.0,1,4,56,58.0,0.0,16.6
21301,2024-12-27,4,10.0,2,4,51,47.0,1.0,25.0
21302,2024-09-17,2,4.0,3,3,48,53.0,3.0,0.0
21303,2024-10-20,3,8.0,3,1,14,15.0,0.0,10.8
21304,2024-10-07,5,15.0,3,4,38,37.0,1.0,20.2
21305,2024-07-12,3,9.0,2,5,55,60.0,3.0,59.0
21306,2024-07-21,5,13.0,3,4,13,13.0,0.0,2.0
21307,2024-07-04,2,5.0,1,3,56,58.0,1.0,14.7
21308,2024-10-24,3,8.0,2,1,55,52.0,1.0,3.3
21309,2024-12-29,3,8.0,1,3,17,12.0,0.0,22.7
21310,2024-11-11,1,3.0,2,5,50,44.0,4.0,2.4
21311,2024-07-21,3,9.0,3,5,14,15.0,1.0,13.3
21312,2024-07-28,3,7.0,1,5,17,18.0,0.0,3.3
21313,2024-08-12,1,3.0,2,2,50,51.0,2.0,19.8
21314,2024-11-28,4,10.0,3,4,46,46.0,2.0,4.9
21315,2024-08-05,1,1.0,1,5,53,43.0,1.0,61.3
21316,2024-11-08,3,7.0,3,3,49,36.0,1.0,48.8
21317,2024-07-22,5,15.0,1,4,45,49.0,0.0,4.8
21318,2024-07-19,5,15.0,2,4,48,51.0,0.0,0.0
21319,2024-09-15,4,10.0,2,4,15,12.0,0.0,16.1
21320,2024-12-06,3,9.0,1,1,58,46.0,1.0,50.5
21321,2024-11-10,3,9.0,1,1,17,12.0,0.0,159.4
21322,2024-10-03,2,4.0,3,4,48,45.0,2.0,7.9
21323,2024-08-17,5,14.0,2,5,26,27.0,2.0,0.0
21324,2024-08-24,3,7.0,2,5,30,25.0,1.0,24.7
21325,2024-10-25,3,8.0,1,3,58,53.0,0.0,4.3
21326,2024-08-27,5,13.0,3,4,44,45.0,2.0,0.0
21327,2024-10-01,2,4.0,1,4,56,56.0,1.0,23.9
21328,2024-12-19,1,2.0,1,5,60,39.0,2.0,1.9
21329,2024-10-22,1,3.0,2,2,57,55.0,1.0,33.3
21330,2024-08-08,3,7.0,1,1,58,59.0,2.0,24.4
21331,2024-09-02,2,6.0,2,4,46,42.0,1.0,1.6
21332,2024-08-08,5,14.0,1,1,51,47.0,1.0,32.4
21333,2024-11-15,1,1.0,3,2,52,45.0,3.0,14.7
21334,2024-07-16,3,8.0,2,1,55,53.0,1.0,9.7
21335,2024-09-14,4,10.0,1,2,29,30.0,0.0,2.3
21336,2024-09-27,3,8.0,2,5,55,56.0,2.0,8.8
21337,2024-07-02,2,6.0,3,3,48,39.0,1.0,3.7
21338,2024-12-08,1,2.0,3,5,15,10.0,1.0,25.4
21339,2024-11-26,3,8.0,1,5,58,53.0,2.0,5.5
21340,2024-11-24,4,10.0,3,2,13,11.0,1.0,4.5
21341,2024-12-10,1,2.0,2,5,57,40.0,4.0,0.2
21342,2024-07-11,2,5.0,1,3,56,64.0,1.0,9.7
21343,2024-12-11,4,10.0,1,4,53,46.0,1.0,11.6
21344,2024-09-02,4,10.0,3,2,40,41.0,2.0,0.0
21345,2024-10-25,4,10.0,1,3,53,54.0,1.0,10.7
21346,2024-12-05,4,11.0,1,3,53,40.0,1.0,20.7
21347,2024-09-24,2,6.0,3,4,48,47.0,2.0,9.8
21348,2024-11-22,5,13.0,2,4,48,46.0,1.0,16.4
21349,2024-10-20,2,6.0,3,4,14,11.0,0.0,48.6
21350,2024-12-18,3,7.0,3,3,49,45.0,2.0,34.5
21351,2024-12-13,2,5.0,3,2,48,46.0,2.0,1.8
21352,2024-09-01,3,9.0,3,3,14,10.0,0.0,118.6
21353,2024-09-23,2,5.0,3,4,42,39.0,1.0,16.4
21354,2024-12-31,4,11.0,2,2,51,43.0,1.0,35.8
21355,2024-08-24,1,2.0,1,5,33,30.0,1.0,12.7
21356,2024-11-15,5,15.0,2,1,48,40.0,1.0,4.6
21357,2024-08-29,4,11.0,3,2,46,42.0,4.0,17.3
21358,2024-10-04,5,13.0,1,4,51,49.0,2.0,7.0
21359,2024-09-12,4,11.0,3,3,46,45.0,2.0,10.3
21360,2024-11-30,4,10.0,3,2,25,21.0,0.0,13.2
21361,2024-09-11,2,6.0,2,4,53,54.0,1.0,24.3
21362,2024-07-01,1,3.0,3,1,45,49.0,3.0,6.4
21363,2024-07-25,5,15.0,2,5,48,51.0,3.0,0.0
21364,2024-07-09,1,3.0,1,5,60,74.0,2.0,4.8
21365,2024-10-04,2,5.0,2,4,53,53.0,1.0,8.9
21366,2024-09-19,4,11.0,1,3,53,49.0,1.0,26.4
21367,2024-09-24,5,15.0,1,1,51,49.0,0.0,8.3
21368,2024-12-24,4,12.0,3,2,46,41.0,4.0,0.5
21369,2024-11-20,3,7.0,1,1,58,52.0,2.0,11.0
21370,2024-09-16,5,13.0,1,5,45,40.0,2.0,0.8
21371,2024-09-30,1,2.0,3,1,45,39.0,1.0,59.1
21372,2024-11-30,1,3.0,2,2,31,27.0,0.0,7.1
21373,2024-11-04,3,9.0,2,3,48,42.0,1.0,27.0
21374,2024-10-26,5,14.0,1,5,28,25.0,1.0,49.3
21375,2024-07-05,4,11.0,1,3,53,52.0,1.0,58.1
21376,2024-09-27,3,7.0,2,1,55,47.0,1.0,67.6
21377,2024-08-16,5,13.0,3,1,44,45.0,2.0,0.2
21378,2024-11-08,3,9.0,1,1,58,55.0,1.0,45.5
21379,2024-11-14,1,2.0,3,5,52,36.0,3.0,22.7
21380,2024-07-03,1,3.0,1,1,60,59.0,,29.2
21381,2024-09-30,5,13.0,3,4,38,36.0,2.0,21.2
21382,2024-11-21,2,5.0,1,4,56,44.0,1.0,9.0
21383,2024-11-26,2,5.0,2,4,53,49.0,2.0,11.1
21384,2024-07-29,5,13.0,3,5,38,41.0,3.0,16.8
21385,2024-12-04,4,11.0,3,4,46,36.0,1.0,94.9
21386,2024-08-13,2,5.0,2,3,53,51.0,1.0,8.6
21387,2024-12-29,5,14.0,1,5,15,12.0,0.0,60.1
21388,2024-11-29,5,15.0,1,4,51,43.0,1.0,26.9
21389,2024-07-09,3,8.0,1,3,58,60.0,1.0,11.9
21390,2024-11-19,5,15.0,1,4,51,45.0,0.0,6.0
21391,2024-11-12,1,1.0,3,1,52,39.0,2.0,104.1
21392,2024-10-07,4,11.0,2,2,44,42.0,1.0,38.7
21393,2024-07-19,3,9.0,1,3,58,57.0,0.0,35.8
21394,2024-10-28,4,10.0,3,2,40,32.0,1.0,62.1
21395,2024-08-27,2,4.0,3,4,48,47.0,1.0,8.3
21396,2024-10-16,2,4.0,2,3,53,44.0,1.0,21.9
21397,2024-10-06,2,5.0,1,4,16,16.0,0.0,16.8
21398,2024-07-30,1,1.0,3,5,52,44.0,6.0,46.8
21399,2024-10-20,4,12.0,1,4,16,14.0,0.0,16.1
21400,2024-07-18,4,12.0,1,3,53,58.0,0.0,8.1
21401,2024-08-29,2,6.0,3,2,48,48.0,2.0,19.6
21402,2024-08-22,3,7.0,2,1,55,55.0,2.0,11.8
21403,2024-10-31,2,4.0,1,4,56,52.0,1.0,9.2
21404,2024-07-14,5,13.0,1,5,15,12.0,0.0,22.4
21405,2024-10-25,2,4.0,1,3,56,50.0,1.0,36.3
21406,2024-11-22,3,7.0,2,3,55,49.0,1.0,13.2
21407,2024-11-30,5,14.0,2,4,26,24.0,0.0,33.4
21408,2024-07-03,4,11.0,2,2,51,49.0,2.0,22.7
21409,2024-09-06,2,5.0,3,3,48,54.0,1.0,5.0
21410,2024-11-20,2,6.0,1,2,56,50.0,1.0,12.4
21411,2024-12-09,4,10.0,2,3,44,39.0,1.0,23.0
21412,2024-11-13,5,14.0,3,5,44,38.0,5.0,8.8
21413,2024-12-04,1,2.0,3,5,52,32.0,,1.5
21414,2024-07-29,1,2.0,3,2,45,44.0,2.0,5.4
